source,target,weight,type
129,258,1,directed
129,274,3,directed
129,296,1,directed
129,474,1,directed
129,493,1,directed
129,543,1,directed
129,544,240,directed
129,551,3,directed
129,555,3,directed
129,557,1,directed
130,7,49,directed
130,14,4,directed
130,18,6,directed
130,20,4,directed
130,22,2,directed
130,34,2,directed
130,38,1,directed
130,54,3,directed
130,61,1,directed
130,79,1,directed
130,80,2,directed
130,95,3,directed
130,97,1,directed
130,127,1,directed
130,135,1,directed
130,158,1,directed
130,176,1,directed
130,178,5,directed
130,183,1,directed
130,184,1,directed
130,194,3,directed
130,204,2,directed
130,227,5,directed
130,231,3,directed
130,233,2,directed
130,240,1,directed
130,248,5,directed
130,251,6,directed
130,258,1,directed
130,263,2,directed
130,270,1,directed
130,272,18,directed
130,274,4,directed
130,276,1,directed
130,287,3,directed
130,295,2,directed
130,298,2,directed
130,308,4,directed
130,311,4,directed
130,334,1,directed
130,336,2,directed
130,353,2,directed
130,354,1,directed
130,395,8,directed
130,396,2,directed
130,404,10,directed
130,406,1,directed
130,412,3,directed
130,425,2,directed
130,430,2,directed
130,433,2,directed
130,434,3,directed
130,438,1,directed
130,452,1,directed
130,456,2,directed
130,485,1,directed
130,494,2,directed
130,495,1,directed
130,497,2,directed
130,502,7,directed
130,506,2,directed
130,513,2,directed
130,517,1,directed
130,523,3,directed
130,528,5,directed
130,533,1,directed
130,541,1,directed
130,543,5,directed
130,545,10,directed
130,548,2,directed
130,549,6,directed
130,551,109,directed
130,552,8,directed
130,553,1,directed
130,554,6,directed
130,555,22,directed
130,557,21,directed
131,9,4,directed
131,16,2,directed
131,18,1,directed
131,22,18,directed
131,27,1,directed
131,35,3,directed
131,62,1,directed
131,66,2,directed
131,79,2,directed
131,97,3,directed
131,103,1,directed
131,121,1,directed
131,158,40,directed
131,160,2,directed
131,176,1,directed
131,178,3,directed
131,227,6,directed
131,234,2,directed
131,251,2,directed
131,258,2,directed
131,274,1,directed
131,287,4,directed
131,295,5,directed
131,297,2,directed
131,331,3,directed
131,343,1,directed
131,353,2,directed
131,355,3,directed
131,362,1,directed
131,392,1,directed
131,395,6,directed
131,400,1,directed
131,456,4,directed
131,476,1,directed
131,503,3,directed
131,530,3,directed
131,544,1,directed
131,545,27,directed
131,546,9,directed
131,551,28,directed
131,554,3,directed
131,555,6,directed
131,557,7,directed
132,14,1,directed
132,21,1,directed
132,97,2,directed
132,103,4,directed
132,132,1,directed
132,176,1,directed
132,221,1,directed
132,337,1,directed
132,360,1,directed
132,425,1,directed
132,434,4,directed
132,456,1,directed
132,484,1,directed
132,511,1,directed
132,541,3,directed
132,545,15,directed
132,546,35,directed
132,547,2,directed
132,549,2,directed
132,554,1,directed
132,555,28,directed
133,396,3,directed
133,546,2,directed
134,7,2,directed
134,14,1,directed
134,16,11,directed
134,18,1,directed
134,21,13,directed
134,22,3,directed
134,37,5,directed
134,38,2,directed
134,48,6,directed
134,54,13,directed
134,62,24,directed
134,74,1,directed
134,79,1,directed
134,82,1,directed
134,97,6,directed
134,103,2,directed
134,106,1,directed
134,110,5,directed
134,112,7,directed
134,117,1,directed
134,132,2,directed
134,138,2,directed
134,139,4,directed
134,140,1,directed
134,143,3,directed
134,149,1,directed
134,152,8,directed
134,153,5,directed
134,158,4,directed
134,170,1,directed
134,176,1,directed
134,177,5,directed
134,178,5,directed
134,194,1,directed
134,199,4,directed
134,200,3,directed
134,220,1,directed
134,227,4,directed
134,241,12,directed
134,251,3,directed
134,256,2,directed
134,258,1,directed
134,261,1,directed
134,270,1,directed
134,271,3,directed
134,272,2,directed
134,276,12,directed
134,281,6,directed
134,284,1,directed
134,296,2,directed
134,327,5,directed
134,337,3,directed
134,343,1,directed
134,353,1,directed
134,354,1,directed
134,388,1,directed
134,390,1,directed
134,396,5,directed
134,399,2,directed
134,419,1,directed
134,425,9,directed
134,428,4,directed
134,432,1,directed
134,445,2,directed
134,451,1,directed
134,456,7,directed
134,460,1,directed
134,471,15,directed
134,476,1,directed
134,484,3,directed
134,501,1,directed
134,503,1,directed
134,515,3,directed
134,517,4,directed
134,518,1,directed
134,519,1,directed
134,521,3,directed
134,523,1,directed
134,530,2,directed
134,531,1,directed
134,533,1,directed
134,541,5,directed
134,544,1,directed
134,545,11,directed
134,546,35,directed
134,547,8,directed
134,548,15,directed
134,549,2,directed
134,551,16,directed
134,552,2,directed
134,553,5,directed
134,554,14,directed
134,555,100,directed
134,557,5,directed
135,7,1,directed
135,16,2,directed
135,21,2,directed
135,66,2,directed
135,69,1,directed
135,79,3,directed
135,97,11,directed
135,115,1,directed
135,130,1,directed
135,150,1,directed
135,155,2,directed
135,158,4,directed
135,176,1,directed
135,178,4,directed
135,222,1,directed
135,227,2,directed
135,234,2,directed
135,251,2,directed
135,276,5,directed
135,282,1,directed
135,287,2,directed
135,327,1,directed
135,368,1,directed
135,369,1,directed
135,377,1,directed
135,433,5,directed
135,434,1,directed
135,445,1,directed
135,477,3,directed
135,485,2,directed
135,505,5,directed
135,515,1,directed
135,533,1,directed
135,544,17,directed
135,545,103,directed
135,546,9,directed
135,547,8,directed
135,548,2,directed
135,549,1,directed
135,551,39,directed
135,552,1,directed
135,553,2,directed
135,554,6,directed
135,555,4,directed
135,557,6,directed
136,177,2,directed
136,218,1,directed
136,546,2,directed
136,555,5,directed
137,23,2,directed
137,78,1,directed
137,84,2,directed
137,127,3,directed
137,184,1,directed
137,206,6,directed
137,248,1,directed
137,256,2,directed
137,265,1,directed
137,284,1,directed
137,322,1,directed
137,331,2,directed
137,343,2,directed
137,347,1,directed
137,353,1,directed
137,394,4,directed
137,397,1,directed
137,406,2,directed
137,425,1,directed
137,480,3,directed
137,481,1,directed
137,549,5,directed
137,551,4,directed
137,552,26,directed
137,554,3,directed
137,555,2,directed
137,557,3,directed
139,7,2,directed
139,14,1,directed
139,18,3,directed
139,37,1,directed
139,87,1,directed
139,106,2,directed
139,107,1,directed
139,134,2,directed
139,143,2,directed
139,176,1,directed
139,252,1,directed
139,281,5,directed
139,326,1,directed
139,425,1,directed
139,515,1,directed
139,541,1,directed
139,544,1,directed
139,545,5,directed
139,546,19,directed
139,547,1,directed
139,551,1,directed
139,555,18,directed
139,557,9,directed
140,241,2,directed
140,546,2,directed
140,548,1,directed
140,553,1,directed
141,16,6,directed
141,43,1,directed
141,54,1,directed
141,62,3,directed
141,76,1,directed
141,83,1,directed
141,107,4,directed
141,112,2,directed
141,141,2,directed
141,180,1,directed
141,196,1,directed
141,197,2,directed
141,199,1,directed
141,251,5,directed
141,263,1,directed
141,276,10,directed
141,284,2,directed
141,319,1,directed
141,339,1,directed
141,406,1,directed
141,443,2,directed
141,453,1,directed
141,478,1,directed
141,480,1,directed
141,481,1,directed
141,485,4,directed
141,488,2,directed
141,493,2,directed
141,551,2,directed
141,552,2,directed
141,554,111,directed
141,555,2,directed
141,557,3,directed
143,14,10,directed
143,16,19,directed
143,44,2,directed
143,55,1,directed
143,77,1,directed
143,79,1,directed
143,97,8,directed
143,103,3,directed
143,127,2,directed
143,134,3,directed
143,184,1,directed
143,194,8,directed
143,221,2,directed
143,227,10,directed
143,263,2,directed
143,276,3,directed
143,282,16,directed
143,287,5,directed
143,313,2,directed
143,317,1,directed
143,335,1,directed
143,353,6,directed
143,388,7,directed
143,396,1,directed
143,456,1,directed
143,466,1,directed
143,471,1,directed
143,485,1,directed
143,511,2,directed
143,544,5,directed
143,545,17,directed
143,546,3,directed
143,547,113,directed
143,548,33,directed
143,549,35,directed
143,551,2,directed
143,554,4,directed
143,555,53,directed
143,557,4,directed
144,55,1,directed
144,391,1,directed
144,486,1,directed
144,549,1,directed
144,552,3,directed
144,557,2,directed
145,7,9,directed
145,9,4,directed
145,38,2,directed
145,47,1,directed
145,66,1,directed
145,103,4,directed
145,112,3,directed
145,145,3,directed
145,150,1,directed
145,153,3,directed
145,178,1,directed
145,201,1,directed
145,218,1,directed
145,222,1,directed
145,258,1,directed
145,273,1,directed
145,276,3,directed
145,287,3,directed
145,295,13,directed
145,298,1,directed
145,311,2,directed
145,323,1,directed
145,343,3,directed
145,344,1,directed
145,355,5,directed
145,391,6,directed
145,396,7,directed
145,421,2,directed
145,440,1,directed
145,460,5,directed
145,485,1,directed
145,528,1,directed
145,533,3,directed
145,541,2,directed
145,543,1,directed
145,545,4,directed
145,546,6,directed
145,548,1,directed
145,551,21,directed
145,554,3,directed
145,555,9,directed
145,557,10,directed
147,34,1,directed
147,74,3,directed
147,77,1,directed
147,127,1,directed
147,191,1,directed
147,241,1,directed
147,273,1,directed
147,287,5,directed
147,329,1,directed
147,333,1,directed
147,335,1,directed
147,367,1,directed
147,388,1,directed
147,395,1,directed
147,504,1,directed
147,512,1,directed
147,539,1,directed
147,546,3,directed
147,548,2,directed
147,549,2,directed
147,551,2,directed
147,552,1,directed
147,553,7,directed
147,554,1,directed
148,24,2,directed
148,41,1,directed
148,45,2,directed
148,69,5,directed
148,73,8,directed
148,151,1,directed
148,173,2,directed
148,179,1,directed
148,187,4,directed
148,198,2,directed
148,215,1,directed
148,305,1,directed
148,332,5,directed
148,341,8,directed
148,358,1,directed
148,382,2,directed
148,459,1,directed
148,529,1,directed
148,544,3,directed
148,546,1,directed
148,549,1,directed
148,554,1,directed
149,19,1,directed
149,21,1,directed
149,54,1,directed
149,136,1,directed
149,145,1,directed
149,208,1,directed
149,218,1,directed
149,274,1,directed
149,287,5,directed
149,316,1,directed
149,337,1,directed
149,396,1,directed
149,398,1,directed
149,421,1,directed
149,448,1,directed
149,456,1,directed
149,492,1,directed
149,510,2,directed
149,524,1,directed
149,545,2,directed
149,546,48,directed
149,551,3,directed
149,553,1,directed
149,555,123,directed
150,7,2,directed
150,9,1,directed
150,16,1,directed
150,97,1,directed
150,112,1,directed
150,127,1,directed
150,130,4,directed
150,135,1,directed
150,145,6,directed
150,176,1,directed
150,178,10,directed
150,203,1,directed
150,227,7,directed
150,251,2,directed
150,272,3,directed
150,274,1,directed
150,276,2,directed
150,284,1,directed
150,287,1,directed
150,391,3,directed
150,396,2,directed
150,440,3,directed
150,456,2,directed
150,494,3,directed
150,503,1,directed
150,543,2,directed
150,545,6,directed
150,546,4,directed
150,547,1,directed
150,551,6,directed
150,554,3,directed
150,555,1,directed
150,557,8,directed
151,45,1,directed
151,115,1,directed
151,151,1,directed
151,280,1,directed
152,7,2,directed
152,14,9,directed
152,25,1,directed
152,26,1,directed
152,47,2,directed
152,55,3,directed
152,62,4,directed
152,68,1,directed
152,78,8,directed
152,79,1,directed
152,84,12,directed
152,86,1,directed
152,90,2,directed
152,95,1,directed
152,96,1,directed
152,113,2,directed
152,127,9,directed
152,134,2,directed
152,144,3,directed
152,176,1,directed
152,182,1,directed
152,194,1,directed
152,206,1,directed
152,216,3,directed
152,220,4,directed
152,225,9,directed
152,241,2,directed
152,248,9,directed
152,251,4,directed
152,252,1,directed
152,253,5,directed
152,256,17,directed
152,263,1,directed
152,265,2,directed
152,267,2,directed
152,271,4,directed
152,274,1,directed
152,287,4,directed
152,296,1,directed
152,307,9,directed
152,322,3,directed
152,329,4,directed
152,343,18,directed
152,344,2,directed
152,353,2,directed
152,361,8,directed
152,372,1,directed
152,395,2,directed
152,397,8,directed
152,405,1,directed
152,409,1,directed
152,411,6,directed
152,423,5,directed
152,436,5,directed
152,439,1,directed
152,456,1,directed
152,477,4,directed
152,479,1,directed
152,485,1,directed
152,493,1,directed
152,494,2,directed
152,496,1,directed
152,497,1,directed
152,514,2,directed
152,515,1,directed
152,540,1,directed
152,544,1,directed
152,545,2,directed
152,546,3,directed
152,547,4,directed
152,549,16,directed
152,551,8,directed
152,552,63,directed
152,553,8,directed
152,554,9,directed
152,555,7,directed
152,557,2,directed
153,7,9,directed
153,14,47,directed
153,16,25,directed
153,18,1,directed
153,21,1,directed
153,24,2,directed
153,28,4,directed
153,36,3,directed
153,38,6,directed
153,41,1,directed
153,45,12,directed
153,48,4,directed
153,51,8,directed
153,54,11,directed
153,58,3,directed
153,61,5,directed
153,62,6,directed
153,69,10,directed
153,71,1,directed
153,74,5,directed
153,79,5,directed
153,87,1,directed
153,88,1,directed
153,94,1,directed
153,95,1,directed
153,97,101,directed
153,103,7,directed
153,110,1,directed
153,112,3,directed
153,115,5,directed
153,121,5,directed
153,127,3,directed
153,134,5,directed
153,138,12,directed
153,139,1,directed
153,140,1,directed
153,143,3,directed
153,145,5,directed
153,152,6,directed
153,153,1,directed
153,158,18,directed
153,160,1,directed
153,166,3,directed
153,169,1,directed
153,173,2,directed
153,176,4,directed
153,177,11,directed
153,184,4,directed
153,194,5,directed
153,205,7,directed
153,208,1,directed
153,211,2,directed
153,213,2,directed
153,218,4,directed
153,219,5,directed
153,221,13,directed
153,222,5,directed
153,224,2,directed
153,227,10,directed
153,241,1,directed
153,251,6,directed
153,253,6,directed
153,256,9,directed
153,263,5,directed
153,269,1,directed
153,270,5,directed
153,274,2,directed
153,276,73,directed
153,280,8,directed
153,281,1,directed
153,282,1,directed
153,287,12,directed
153,296,30,directed
153,306,2,directed
153,317,3,directed
153,326,5,directed
153,327,3,directed
153,330,2,directed
153,337,5,directed
153,343,1,directed
153,344,3,directed
153,353,13,directed
153,355,3,directed
153,358,10,directed
153,361,3,directed
153,362,3,directed
153,375,3,directed
153,377,19,directed
153,379,3,directed
153,383,1,directed
153,388,18,directed
153,391,1,directed
153,395,2,directed
153,396,6,directed
153,399,1,directed
153,403,3,directed
153,406,1,directed
153,409,7,directed
153,419,5,directed
153,423,2,directed
153,425,4,directed
153,428,1,directed
153,429,1,directed
153,434,2,directed
153,436,1,directed
153,440,5,directed
153,444,4,directed
153,450,1,directed
153,456,38,directed
153,457,4,directed
153,460,1,directed
153,463,1,directed
153,466,1,directed
153,468,4,directed
153,470,2,directed
153,471,19,directed
153,472,8,directed
153,474,22,directed
153,476,11,directed
153,481,2,directed
153,485,11,directed
153,486,5,directed
153,491,13,directed
153,493,8,directed
153,501,4,directed
153,503,2,directed
153,515,6,directed
153,518,2,directed
153,519,6,directed
153,521,12,directed
153,530,4,directed
153,541,29,directed
153,543,4,directed
153,544,93,directed
153,545,68,directed
153,546,234,directed
153,547,43,directed
153,548,87,directed
153,549,21,directed
153,551,80,directed
153,552,30,directed
153,553,17,directed
153,554,89,directed
153,555,250,directed
153,557,61,directed
154,544,2,directed
157,23,1,directed
157,183,2,directed
157,197,2,directed
157,263,1,directed
157,276,5,directed
157,284,1,directed
157,287,3,directed
157,319,1,directed
157,347,1,directed
157,463,2,directed
157,493,1,directed
157,499,2,directed
157,551,1,directed
157,554,68,directed
158,7,1,directed
158,20,1,directed
158,77,1,directed
158,97,5,directed
